,dataset,rep,fold,score
734,nBag_50_nFeat_5_nInsPerBag_5,1,6,-2.9992751299678506
735,nBag_50_nFeat_5_nInsPerBag_5,1,7,-2.6349641611210464
736,nBag_50_nFeat_5_nInsPerBag_5,1,8,-2.3762697516930027
737,nBag_50_nFeat_5_nInsPerBag_5,1,9,-1.379981591959583
738,nBag_50_nFeat_5_nInsPerBag_5,2,1,-1.0893470184349134
739,nBag_50_nFeat_5_nInsPerBag_5,2,2,-2.63957191228636
740,nBag_50_nFeat_5_nInsPerBag_5,2,3,-1.8934549003009782
741,nBag_50_nFeat_5_nInsPerBag_5,2,4,-2.383874634465422
742,nBag_50_nFeat_5_nInsPerBag_5,2,5,-3.1481662896535596
743,nBag_50_nFeat_5_nInsPerBag_5,2,6,-2.815493993872945
744,nBag_50_nFeat_5_nInsPerBag_5,2,7,-2.77763473476298
745,nBag_50_nFeat_5_nInsPerBag_5,2,8,-1.9550565260391726
746,nBag_50_nFeat_5_nInsPerBag_5,2,9,-2.5134798891853074
747,nBag_50_nFeat_5_nInsPerBag_5,3,1,-2.3505539207782435
748,nBag_50_nFeat_5_nInsPerBag_5,3,2,-3.0939703950426307
749,nBag_50_nFeat_5_nInsPerBag_5,3,3,-2.08270129982884
750,nBag_50_nFeat_5_nInsPerBag_5,3,4,-2.121697677377949
751,nBag_50_nFeat_5_nInsPerBag_5,3,5,-3.300758323927766
752,nBag_50_nFeat_5_nInsPerBag_5,3,6,-3.0407815355261745
753,nBag_50_nFeat_5_nInsPerBag_5,3,7,-2.7091915914221225
754,nBag_50_nFeat_5_nInsPerBag_5,3,8,-3.111469698394784
755,nBag_50_nFeat_5_nInsPerBag_5,3,9,-1.9256724981188869
756,nBag_50_nFeat_5_nInsPerBag_5,4,1,-1.8529938896240365
757,nBag_50_nFeat_5_nInsPerBag_5,4,2,-1.7572970358880269
758,nBag_50_nFeat_5_nInsPerBag_5,4,3,-1.1258515398258628
759,nBag_50_nFeat_5_nInsPerBag_5,4,4,-2.7505811297430944
760,nBag_50_nFeat_5_nInsPerBag_5,4,5,-2.672531588050776
761,nBag_50_nFeat_5_nInsPerBag_5,4,6,-1.9340975357411594
762,nBag_50_nFeat_5_nInsPerBag_5,4,7,-1.9977325862624962
763,nBag_50_nFeat_5_nInsPerBag_5,4,8,-1.6266013692227013
764,nBag_50_nFeat_5_nInsPerBag_5,4,9,-2.325058937488396
765,nBag_50_nFeat_5_nInsPerBag_5,5,1,-1.7522302048966834
766,nBag_50_nFeat_5_nInsPerBag_5,5,2,-3.4806786117381496
767,nBag_50_nFeat_5_nInsPerBag_5,5,3,-3.226544080762478
768,nBag_50_nFeat_5_nInsPerBag_5,5,4,-2.773250564334086
769,nBag_50_nFeat_5_nInsPerBag_5,5,5,-2.554734112368959
770,nBag_50_nFeat_5_nInsPerBag_5,5,6,-2.058291924403662
771,nBag_50_nFeat_5_nInsPerBag_5,5,7,-1.9930146367237644
772,nBag_50_nFeat_5_nInsPerBag_5,5,8,-3.5266540974074836
773,nBag_50_nFeat_5_nInsPerBag_5,5,9,-1.9004578394392164
774,nBag_50_nFeat_5_nInsPerBag_5,6,1,-2.0581722273525322
775,nBag_50_nFeat_5_nInsPerBag_5,6,2,-1.5088733395554785
776,nBag_50_nFeat_5_nInsPerBag_5,6,3,-1.3213020441434664
777,nBag_50_nFeat_5_nInsPerBag_5,6,4,-2.8048454896765054
778,nBag_50_nFeat_5_nInsPerBag_5,6,5,-2.091900798129636
779,nBag_50_nFeat_5_nInsPerBag_5,6,6,-1.6625522009029348
780,nBag_50_nFeat_5_nInsPerBag_5,6,7,-3.288958310939124
781,nBag_50_nFeat_5_nInsPerBag_5,6,8,-3.027459556057186
782,nBag_50_nFeat_5_nInsPerBag_5,6,9,-2.615445008352406
783,nBag_50_nFeat_5_nInsPerBag_5,7,1,-2.107986955200556
784,nBag_50_nFeat_5_nInsPerBag_5,7,2,-1.743035960622022
785,nBag_50_nFeat_5_nInsPerBag_5,7,3,-3.458498271556472
786,nBag_50_nFeat_5_nInsPerBag_5,7,4,-2.053878972325643
787,nBag_50_nFeat_5_nInsPerBag_5,7,5,-1.88419458410288
788,nBag_50_nFeat_5_nInsPerBag_5,7,6,-1.53531583164766
789,nBag_50_nFeat_5_nInsPerBag_5,7,7,-1.7378600988928306
790,nBag_50_nFeat_5_nInsPerBag_5,7,8,-2.96969525959368
791,nBag_50_nFeat_5_nInsPerBag_5,7,9,-1.533747178329571
792,nBag_50_nFeat_5_nInsPerBag_5,8,1,-1.4499621918468226
793,nBag_50_nFeat_5_nInsPerBag_5,8,2,-2.1127560542156747
794,nBag_50_nFeat_5_nInsPerBag_5,8,3,-3.2911011318053873
795,nBag_50_nFeat_5_nInsPerBag_5,8,4,-1.684497076435917
796,nBag_50_nFeat_5_nInsPerBag_5,8,5,-1.3096316963698456
797,nBag_50_nFeat_5_nInsPerBag_5,8,6,-2.17158197830149
798,nBag_50_nFeat_5_nInsPerBag_5,8,7,-2.859236481633491
799,nBag_50_nFeat_5_nInsPerBag_5,8,8,-1.0204873427926475
800,nBag_50_nFeat_5_nInsPerBag_5,8,9,-1.4657275568675119
801,nBag_50_nFeat_5_nInsPerBag_5,9,1,-2.9804442563330826
802,nBag_50_nFeat_5_nInsPerBag_5,9,2,-1.6711296087283676
803,nBag_50_nFeat_5_nInsPerBag_5,9,3,-2.4802651026550575
804,nBag_50_nFeat_5_nInsPerBag_5,9,4,-1.943970359023971
805,nBag_50_nFeat_5_nInsPerBag_5,9,5,-1.0428774700933114
806,nBag_50_nFeat_5_nInsPerBag_5,9,6,-1.2272150112866818
807,nBag_50_nFeat_5_nInsPerBag_5,9,7,-2.452565759010306
808,nBag_50_nFeat_5_nInsPerBag_5,9,8,-2.096333635423501
809,nBag_50_nFeat_5_nInsPerBag_5,9,9,-2.0499343035319337
810,nBag_25_nFeat_10_nInsPerBag_5,1,1,2.398183451725962
811,nBag_25_nFeat_10_nInsPerBag_5,1,2,3.248716074373969
812,nBag_25_nFeat_10_nInsPerBag_5,1,3,2.35214538750723
813,nBag_25_nFeat_10_nInsPerBag_5,1,4,1.5046249437696804
814,nBag_25_nFeat_10_nInsPerBag_5,1,5,1.9133972752393806
815,nBag_25_nFeat_10_nInsPerBag_5,1,6,0.7756691408007196
816,nBag_25_nFeat_10_nInsPerBag_5,1,7,1.9786085807467382
817,nBag_25_nFeat_10_nInsPerBag_5,1,8,2.9280603351327037
818,nBag_25_nFeat_10_nInsPerBag_5,1,9,2.3809563974037657
819,nBag_25_nFeat_10_nInsPerBag_5,2,1,0.9545750058907955
820,nBag_25_nFeat_10_nInsPerBag_5,2,2,2.1681567701304543
821,nBag_25_nFeat_10_nInsPerBag_5,2,3,2.866143724696356
822,nBag_25_nFeat_10_nInsPerBag_5,2,4,1.9827162055780474
823,nBag_25_nFeat_10_nInsPerBag_5,2,5,2.823639226270805
824,nBag_25_nFeat_10_nInsPerBag_5,2,6,1.1316979682111261
825,nBag_25_nFeat_10_nInsPerBag_5,2,7,3.257675438596491
826,nBag_25_nFeat_10_nInsPerBag_5,2,8,2.204898172003435
827,nBag_25_nFeat_10_nInsPerBag_5,2,9,1.0089482885535517
828,nBag_25_nFeat_10_nInsPerBag_5,3,1,2.352973780605359
829,nBag_25_nFeat_10_nInsPerBag_5,3,2,2.139099350941456
830,nBag_25_nFeat_10_nInsPerBag_5,3,3,2.5006016644174536
831,nBag_25_nFeat_10_nInsPerBag_5,3,4,2.0584358455309872
832,nBag_25_nFeat_10_nInsPerBag_5,3,5,1.4461838356575196
833,nBag_25_nFeat_10_nInsPerBag_5,3,6,3.239054366685945
834,nBag_25_nFeat_10_nInsPerBag_5,3,7,0.9088924233661076
835,nBag_25_nFeat_10_nInsPerBag_5,3,8,2.648270701408353
836,nBag_25_nFeat_10_nInsPerBag_5,3,9,1.221441424073003
837,nBag_25_nFeat_10_nInsPerBag_5,4,1,2.3923085321111635
838,nBag_25_nFeat_10_nInsPerBag_5,4,2,2.081093492277703
839,nBag_25_nFeat_10_nInsPerBag_5,4,3,2.150270508000771
840,nBag_25_nFeat_10_nInsPerBag_5,4,4,2.4783963112910476
841,nBag_25_nFeat_10_nInsPerBag_5,4,5,3.0673128827987126
842,nBag_25_nFeat_10_nInsPerBag_5,4,6,3.291632928475034
843,nBag_25_nFeat_10_nInsPerBag_5,4,7,2.6571316110789795
844,nBag_25_nFeat_10_nInsPerBag_5,4,8,2.5798695456590193
845,nBag_25_nFeat_10_nInsPerBag_5,4,9,0.3027668603326498
846,nBag_25_nFeat_10_nInsPerBag_5,5,1,2.031359649122807
847,nBag_25_nFeat_10_nInsPerBag_5,5,2,1.2045588731443992
848,nBag_25_nFeat_10_nInsPerBag_5,5,3,2.828082966291468
849,nBag_25_nFeat_10_nInsPerBag_5,5,4,2.057242465137202
850,nBag_25_nFeat_10_nInsPerBag_5,5,5,2.376017501017501
851,nBag_25_nFeat_10_nInsPerBag_5,5,6,1.801438692886061
852,nBag_25_nFeat_10_nInsPerBag_5,5,7,2.4292140607930084
853,nBag_25_nFeat_10_nInsPerBag_5,5,8,2.3655448717948717
854,nBag_25_nFeat_10_nInsPerBag_5,5,9,1.9412553820448557
855,nBag_25_nFeat_10_nInsPerBag_5,6,1,1.2814102564102563
856,nBag_25_nFeat_10_nInsPerBag_5,6,2,2.073239991003149
857,nBag_25_nFeat_10_nInsPerBag_5,6,3,2.063632639290534
858,nBag_25_nFeat_10_nInsPerBag_5,6,4,2.8205731403099827
859,nBag_25_nFeat_10_nInsPerBag_5,6,5,2.3636358524516417
860,nBag_25_nFeat_10_nInsPerBag_5,6,6,2.613531826360773
861,nBag_25_nFeat_10_nInsPerBag_5,6,7,2.505763607737292
862,nBag_25_nFeat_10_nInsPerBag_5,6,8,2.2412280701754383
863,nBag_25_nFeat_10_nInsPerBag_5,6,9,1.9888061499903604
864,nBag_25_nFeat_10_nInsPerBag_5,7,1,2.674612010796221
865,nBag_25_nFeat_10_nInsPerBag_5,7,2,2.023255253518411
866,nBag_25_nFeat_10_nInsPerBag_5,7,3,1.174370220422852
867,nBag_25_nFeat_10_nInsPerBag_5,7,4,3.509033400809716
868,nBag_25_nFeat_10_nInsPerBag_5,7,5,2.700625763125763
869,nBag_25_nFeat_10_nInsPerBag_5,7,6,2.6116734143049927
870,nBag_25_nFeat_10_nInsPerBag_5,7,7,1.8934857174988755
871,nBag_25_nFeat_10_nInsPerBag_5,7,8,3.364016344279502
872,nBag_25_nFeat_10_nInsPerBag_5,7,9,2.017881241565452
873,nBag_25_nFeat_10_nInsPerBag_5,8,1,1.9303085437953857
874,nBag_25_nFeat_10_nInsPerBag_5,8,2,2.8881177302229935
875,nBag_25_nFeat_10_nInsPerBag_5,8,3,2.860977564102564
876,nBag_25_nFeat_10_nInsPerBag_5,8,4,3.7554123508070876
877,nBag_25_nFeat_10_nInsPerBag_5,8,5,2.6729925775978405
878,nBag_25_nFeat_10_nInsPerBag_5,8,6,1.7851198509093245
879,nBag_25_nFeat_10_nInsPerBag_5,8,7,1.2940885868517447
880,nBag_25_nFeat_10_nInsPerBag_5,8,8,2.891257591093117
881,nBag_25_nFeat_10_nInsPerBag_5,8,9,2.075707096266307
882,nBag_25_nFeat_10_nInsPerBag_5,9,1,2.801605375618533
883,nBag_25_nFeat_10_nInsPerBag_5,9,2,2.531300607287449
884,nBag_25_nFeat_10_nInsPerBag_5,9,3,1.0849464406207825
885,nBag_25_nFeat_10_nInsPerBag_5,9,4,4.110230169440696
886,nBag_25_nFeat_10_nInsPerBag_5,9,5,2.4196308077887028
887,nBag_25_nFeat_10_nInsPerBag_5,9,6,1.9665570175438596
888,nBag_25_nFeat_10_nInsPerBag_5,9,7,4.170855557697662
889,nBag_25_nFeat_10_nInsPerBag_5,9,8,3.3121204453441297
890,nBag_25_nFeat_10_nInsPerBag_5,9,9,2.0916104363472785
891,nBag_25_nFeat_2_nInsPerBag_5,1,1,1.2711662130528845
892,nBag_25_nFeat_2_nInsPerBag_5,1,2,1.3636831938184166
893,nBag_25_nFeat_2_nInsPerBag_5,1,3,1.1723147850039353
894,nBag_25_nFeat_2_nInsPerBag_5,1,4,1.4627307362094875
895,nBag_25_nFeat_2_nInsPerBag_5,1,5,1.2337630978165433
896,nBag_25_nFeat_2_nInsPerBag_5,1,6,0.9619106389067758
897,nBag_25_nFeat_2_nInsPerBag_5,1,7,1.1251536615348596
898,nBag_25_nFeat_2_nInsPerBag_5,1,8,1.7451706374758535
899,nBag_25_nFeat_2_nInsPerBag_5,1,9,1.1690759819703802
900,nBag_25_nFeat_2_nInsPerBag_5,2,1,0.7817920256748334
901,nBag_25_nFeat_2_nInsPerBag_5,2,2,1.6813851292783204
902,nBag_25_nFeat_2_nInsPerBag_5,2,3,1.3893861343635978
903,nBag_25_nFeat_2_nInsPerBag_5,2,4,1.0205650354153255
904,nBag_25_nFeat_2_nInsPerBag_5,2,5,0.9084292498390215
905,nBag_25_nFeat_2_nInsPerBag_5,2,6,0.9134041639836878
906,nBag_25_nFeat_2_nInsPerBag_5,2,7,1.208694417614653
907,nBag_25_nFeat_2_nInsPerBag_5,2,8,1.2556208413822711
908,nBag_25_nFeat_2_nInsPerBag_5,2,9,0.9658449781598529
909,nBag_25_nFeat_2_nInsPerBag_5,3,1,1.3661837304142526
910,nBag_25_nFeat_2_nInsPerBag_5,3,2,1.3038775756600134
911,nBag_25_nFeat_2_nInsPerBag_5,3,3,0.6807906356360962
912,nBag_25_nFeat_2_nInsPerBag_5,3,4,2.0454720254704166
913,nBag_25_nFeat_2_nInsPerBag_5,3,5,1.368530666452029
914,nBag_25_nFeat_2_nInsPerBag_5,3,6,1.2716963583029266
915,nBag_25_nFeat_2_nInsPerBag_5,3,7,1.107187701223439
916,nBag_25_nFeat_2_nInsPerBag_5,3,8,0.7659243757601777
917,nBag_25_nFeat_2_nInsPerBag_5,3,9,1.5433792000819533
918,nBag_25_nFeat_2_nInsPerBag_5,4,1,1.5757117560482021
919,nBag_25_nFeat_2_nInsPerBag_5,4,2,1.0718074986829014
920,nBag_25_nFeat_2_nInsPerBag_5,4,3,1.736930537669028
921,nBag_25_nFeat_2_nInsPerBag_5,4,4,0.5628480904157017
922,nBag_25_nFeat_2_nInsPerBag_5,4,5,1.2722518037875417
923,nBag_25_nFeat_2_nInsPerBag_5,4,6,0.864110458252844
924,nBag_25_nFeat_2_nInsPerBag_5,4,7,1.349790056879159
925,nBag_25_nFeat_2_nInsPerBag_5,4,8,1.5149368158403096
926,nBag_25_nFeat_2_nInsPerBag_5,4,9,1.4307657222579957
927,nBag_25_nFeat_2_nInsPerBag_5,5,1,0.9816645202833229
928,nBag_25_nFeat_2_nInsPerBag_5,5,2,1.3773101496057067
929,nBag_25_nFeat_2_nInsPerBag_5,5,3,1.7633136744131597
930,nBag_25_nFeat_2_nInsPerBag_5,5,4,1.2520390641768622
931,nBag_25_nFeat_2_nInsPerBag_5,5,5,0.8275179759605068
932,nBag_25_nFeat_2_nInsPerBag_5,5,6,0.6629417159359209
933,nBag_25_nFeat_2_nInsPerBag_5,5,7,1.8841516419832587
934,nBag_25_nFeat_2_nInsPerBag_5,5,8,1.003642144236961
935,nBag_25_nFeat_2_nInsPerBag_5,5,9,1.1787982041926024
936,nBag_25_nFeat_2_nInsPerBag_5,6,1,0.8520873578021039
937,nBag_25_nFeat_2_nInsPerBag_5,6,2,1.4080313065342047
938,nBag_25_nFeat_2_nInsPerBag_5,6,3,1.8968975817414329
939,nBag_25_nFeat_2_nInsPerBag_5,6,4,1.334878282177864
940,nBag_25_nFeat_2_nInsPerBag_5,6,5,0.9073178257136728
941,nBag_25_nFeat_2_nInsPerBag_5,6,6,1.704816714193727
942,nBag_25_nFeat_2_nInsPerBag_5,6,7,1.0616307147456538
943,nBag_25_nFeat_2_nInsPerBag_5,6,8,1.3121377978106894
944,nBag_25_nFeat_2_nInsPerBag_5,6,9,0.9225289761751453
945,nBag_25_nFeat_2_nInsPerBag_5,7,1,1.0366427881519644
946,nBag_25_nFeat_2_nInsPerBag_5,7,2,1.3116092509122133
947,nBag_25_nFeat_2_nInsPerBag_5,7,3,1.0317450096587255
948,nBag_25_nFeat_2_nInsPerBag_5,7,4,0.8754245814552482
949,nBag_25_nFeat_2_nInsPerBag_5,7,5,1.1492995595036004
950,nBag_25_nFeat_2_nInsPerBag_5,7,6,1.9524924876582963
951,nBag_25_nFeat_2_nInsPerBag_5,7,7,1.5258048937540247
952,nBag_25_nFeat_2_nInsPerBag_5,7,8,1.5096989697359955
953,nBag_25_nFeat_2_nInsPerBag_5,7,9,0.9260396718542245
954,nBag_25_nFeat_2_nInsPerBag_5,8,1,1.4326840523717541
955,nBag_25_nFeat_2_nInsPerBag_5,8,2,0.8865985189954928
956,nBag_25_nFeat_2_nInsPerBag_5,8,3,1.6647105309371895
957,nBag_25_nFeat_2_nInsPerBag_5,8,4,0.9696555054732778
958,nBag_25_nFeat_2_nInsPerBag_5,8,5,1.403994293965318
959,nBag_25_nFeat_2_nInsPerBag_5,8,6,1.25492058381627
960,nBag_25_nFeat_2_nInsPerBag_5,8,7,1.4413232453316167
961,nBag_25_nFeat_2_nInsPerBag_5,8,8,1.2554646536657166
962,nBag_25_nFeat_2_nInsPerBag_5,8,9,0.8128487872934108
963,nBag_25_nFeat_2_nInsPerBag_5,9,1,1.5947091650568797
964,nBag_25_nFeat_2_nInsPerBag_5,9,2,0.9202350289761756
965,nBag_25_nFeat_2_nInsPerBag_5,9,3,1.2348848618649009
966,nBag_25_nFeat_2_nInsPerBag_5,9,4,1.359667891893826
967,nBag_25_nFeat_2_nInsPerBag_5,9,5,0.8270551620519426
968,nBag_25_nFeat_2_nInsPerBag_5,9,6,1.6384529047721266
969,nBag_25_nFeat_2_nInsPerBag_5,9,7,1.3774672229376836
970,nBag_25_nFeat_2_nInsPerBag_5,9,8,1.133907490877871
971,nBag_25_nFeat_2_nInsPerBag_5,9,9,1.2223773878514705
972,nBag_25_nFeat_5_nInsPerBag_5,1,1,-3.0024321304147765
973,nBag_25_nFeat_5_nInsPerBag_5,1,2,-10.239407086044828
974,nBag_25_nFeat_5_nInsPerBag_5,1,3,-10.479181730537476
975,nBag_25_nFeat_5_nInsPerBag_5,1,4,-13.782238052981
976,nBag_25_nFeat_5_nInsPerBag_5,1,5,-9.09748992872637
977,nBag_25_nFeat_5_nInsPerBag_5,1,6,-6.5183206796818505
978,nBag_25_nFeat_5_nInsPerBag_5,1,7,-8.249909616775126
979,nBag_25_nFeat_5_nInsPerBag_5,1,8,-10.186770478256376
980,nBag_25_nFeat_5_nInsPerBag_5,1,9,-6.252619470189968
981,nBag_25_nFeat_5_nInsPerBag_5,2,1,-8.974396897390388
982,nBag_25_nFeat_5_nInsPerBag_5,2,2,-11.195651745217903
983,nBag_25_nFeat_5_nInsPerBag_5,2,3,-10.147143890093998
984,nBag_25_nFeat_5_nInsPerBag_5,2,4,-9.670232695720763
985,nBag_25_nFeat_5_nInsPerBag_5,2,5,-8.16349503713929
986,nBag_25_nFeat_5_nInsPerBag_5,2,6,-6.998147143890094
987,nBag_25_nFeat_5_nInsPerBag_5,2,7,-11.519956616052058
988,nBag_25_nFeat_5_nInsPerBag_5,2,8,-14.059652928416485
989,nBag_25_nFeat_5_nInsPerBag_5,2,9,-8.304013015184383
990,nBag_25_nFeat_5_nInsPerBag_5,3,1,-16.090542862777134
991,nBag_25_nFeat_5_nInsPerBag_5,3,2,-6.059332478801024
992,nBag_25_nFeat_5_nInsPerBag_5,3,3,-5.564074753879526
993,nBag_25_nFeat_5_nInsPerBag_5,3,4,-5.281114425162689
994,nBag_25_nFeat_5_nInsPerBag_5,3,5,-13.936144251626894
995,nBag_25_nFeat_5_nInsPerBag_5,3,6,-15.913524111463373
996,nBag_25_nFeat_5_nInsPerBag_5,3,7,-8.902747650036153
997,nBag_25_nFeat_5_nInsPerBag_5,3,8,-8.820824295010846
998,nBag_25_nFeat_5_nInsPerBag_5,3,9,-13.801518438177872
999,nBag_25_nFeat_5_nInsPerBag_5,4,1,-17.156001446131597
1000,nBag_25_nFeat_5_nInsPerBag_5,4,2,-14.297180043383946
1001,nBag_25_nFeat_5_nInsPerBag_5,4,3,-15.416485900216916
1002,nBag_25_nFeat_5_nInsPerBag_5,4,4,-12.019342010122918
1003,nBag_25_nFeat_5_nInsPerBag_5,4,5,-10.041395516992047
1004,nBag_25_nFeat_5_nInsPerBag_5,4,6,-3.345715835140997
1005,nBag_25_nFeat_5_nInsPerBag_5,4,7,-20.2951657886582
1006,nBag_25_nFeat_5_nInsPerBag_5,4,8,-10.010599487280615
1007,nBag_25_nFeat_5_nInsPerBag_5,4,9,-11.172595806218363
1008,nBag_25_nFeat_5_nInsPerBag_5,5,1,-8.231742588575557
1009,nBag_25_nFeat_5_nInsPerBag_5,5,2,-4.451348001239542
1010,nBag_25_nFeat_5_nInsPerBag_5,5,3,-16.822482181592807
1011,nBag_25_nFeat_5_nInsPerBag_5,5,4,-7.061761870330198
1012,nBag_25_nFeat_5_nInsPerBag_5,5,5,-5.037310195227764
1013,nBag_25_nFeat_5_nInsPerBag_5,5,6,-9.785017043693834
1014,nBag_25_nFeat_5_nInsPerBag_5,5,7,-5.7447532537960955
1015,nBag_25_nFeat_5_nInsPerBag_5,5,8,-10.272297541576282
1016,nBag_25_nFeat_5_nInsPerBag_5,5,9,-15.481174465447783
1017,nBag_25_nFeat_5_nInsPerBag_5,6,1,-18.77799814068794
1018,nBag_25_nFeat_5_nInsPerBag_5,6,2,-5.699096167751265
1019,nBag_25_nFeat_5_nInsPerBag_5,6,3,-9.513447506939913
1020,nBag_25_nFeat_5_nInsPerBag_5,6,4,-9.851216299969009
1021,nBag_25_nFeat_5_nInsPerBag_5,6,5,-15.307726944061
1022,nBag_25_nFeat_5_nInsPerBag_5,6,6,-9.88182323822237
1023,nBag_25_nFeat_5_nInsPerBag_5,6,7,-13.112940096779575
1024,nBag_25_nFeat_5_nInsPerBag_5,6,8,-12.953181489515545
1025,nBag_25_nFeat_5_nInsPerBag_5,6,9,-12.204834211341801
1026,nBag_25_nFeat_5_nInsPerBag_5,7,1,-11.973055469476291
1027,nBag_25_nFeat_5_nInsPerBag_5,7,2,-11.647143890093997
1028,nBag_25_nFeat_5_nInsPerBag_5,7,3,-9.706628103157385
1029,nBag_25_nFeat_5_nInsPerBag_5,7,4,-9.269052783803325
1030,nBag_25_nFeat_5_nInsPerBag_5,7,5,-10.714479392624728
1031,nBag_25_nFeat_5_nInsPerBag_5,7,6,-4.831525668835863
1032,nBag_25_nFeat_5_nInsPerBag_5,7,7,-15.015667932031812
1033,nBag_25_nFeat_5_nInsPerBag_5,7,8,-11.819460799504181
1034,nBag_25_nFeat_5_nInsPerBag_5,7,9,-13.039859002169198
1035,nBag_25_nFeat_5_nInsPerBag_5,8,1,-5.349602313810556
1036,nBag_25_nFeat_5_nInsPerBag_5,8,2,-18.555993103064683
1037,nBag_25_nFeat_5_nInsPerBag_5,8,3,-15.692240815342767
1038,nBag_25_nFeat_5_nInsPerBag_5,8,4,-8.0453226681128
1039,nBag_25_nFeat_5_nInsPerBag_5,8,5,-9.663964560385384
1040,nBag_25_nFeat_5_nInsPerBag_5,8,6,-9.426318800505351
1041,nBag_25_nFeat_5_nInsPerBag_5,8,7,-20.56279826464208
1042,nBag_25_nFeat_5_nInsPerBag_5,8,8,-9.841495633794983
1043,nBag_25_nFeat_5_nInsPerBag_5,8,9,-16.61973453155666
1044,nBag_25_nFeat_5_nInsPerBag_5,9,1,-12.94846348517715
1045,nBag_25_nFeat_5_nInsPerBag_5,9,2,-14.575054229934924
1046,nBag_25_nFeat_5_nInsPerBag_5,9,3,-10.795010845986985
1047,nBag_25_nFeat_5_nInsPerBag_5,9,4,-9.911897213415651
1048,nBag_25_nFeat_5_nInsPerBag_5,9,5,-15.355438487759526
1049,nBag_25_nFeat_5_nInsPerBag_5,9,6,-9.974963846710049
1050,nBag_25_nFeat_5_nInsPerBag_5,9,7,-6.60258496023138
1051,nBag_25_nFeat_5_nInsPerBag_5,9,8,-8.638286334056398
1052,nBag_25_nFeat_5_nInsPerBag_5,9,9,-4.4484996384671
1053,nBag_25_nFeat_10_nInsPerBag_10,1,1,-3.1308127711496727
1054,nBag_25_nFeat_10_nInsPerBag_10,1,2,-2.960222342733187
1055,nBag_25_nFeat_10_nInsPerBag_10,1,3,-3.1889913232104097
1056,nBag_25_nFeat_10_nInsPerBag_10,1,4,-2.9142836564533603
1057,nBag_25_nFeat_10_nInsPerBag_10,1,5,-2.65512020968908
1058,nBag_25_nFeat_10_nInsPerBag_10,1,6,-2.7906915549201328
1059,nBag_25_nFeat_10_nInsPerBag_10,1,7,-3.0779948133934014
1060,nBag_25_nFeat_10_nInsPerBag_10,1,8,-2.78321841751885
1061,nBag_25_nFeat_10_nInsPerBag_10,1,9,-2.604637950624934
1062,nBag_25_nFeat_10_nInsPerBag_10,2,1,-2.4650309357128757
1063,nBag_25_nFeat_10_nInsPerBag_10,2,2,-2.918631372017352
1064,nBag_25_nFeat_10_nInsPerBag_10,2,3,-3.3539100428674704
1065,nBag_25_nFeat_10_nInsPerBag_10,2,4,-3.337026133663876
1066,nBag_25_nFeat_10_nInsPerBag_10,2,5,-2.8539520065075905
1067,nBag_25_nFeat_10_nInsPerBag_10,2,6,-3.4918429139551677
1068,nBag_25_nFeat_10_nInsPerBag_10,2,7,-2.478726048445407
1069,nBag_25_nFeat_10_nInsPerBag_10,2,8,-2.864101123930298
1070,nBag_25_nFeat_10_nInsPerBag_10,2,9,-3.054969947577727
1071,nBag_25_nFeat_10_nInsPerBag_10,3,1,-3.5053420251867893
1072,nBag_25_nFeat_10_nInsPerBag_10,3,2,-3.024605248330843
1073,nBag_25_nFeat_10_nInsPerBag_10,3,3,-3.21976116232827
1074,nBag_25_nFeat_10_nInsPerBag_10,3,4,-4.004799026443546
1075,nBag_25_nFeat_10_nInsPerBag_10,3,5,-3.3697861791137256
1076,nBag_25_nFeat_10_nInsPerBag_10,3,6,-2.497694200683624
1077,nBag_25_nFeat_10_nInsPerBag_10,3,7,-3.0826272143890074
1078,nBag_25_nFeat_10_nInsPerBag_10,3,8,-3.2460156061701597
1079,nBag_25_nFeat_10_nInsPerBag_10,3,9,-3.066567245119304
1080,nBag_25_nFeat_10_nInsPerBag_10,4,1,-3.4681323812966958
1081,nBag_25_nFeat_10_nInsPerBag_10,4,2,-3.4146201818788566
1082,nBag_25_nFeat_10_nInsPerBag_10,4,3,-3.6508826890300567
1083,nBag_25_nFeat_10_nInsPerBag_10,4,4,-2.7446473763040995
1084,nBag_25_nFeat_10_nInsPerBag_10,4,5,-3.2508439533622546
1085,nBag_25_nFeat_10_nInsPerBag_10,4,6,-3.3108166124367298
1086,nBag_25_nFeat_10_nInsPerBag_10,4,7,-3.0555033700030974
1087,nBag_25_nFeat_10_nInsPerBag_10,4,8,-2.6962061641359347
1088,nBag_25_nFeat_10_nInsPerBag_10,4,9,-2.523578723788863
1089,nBag_25_nFeat_10_nInsPerBag_10,5,1,-2.860506202548805
1090,nBag_25_nFeat_10_nInsPerBag_10,5,2,-3.06278470715835
1091,nBag_25_nFeat_10_nInsPerBag_10,5,3,-2.813924948029644
1092,nBag_25_nFeat_10_nInsPerBag_10,5,4,-2.997988151580883
1093,nBag_25_nFeat_10_nInsPerBag_10,5,5,-2.7597571919223203
1094,nBag_25_nFeat_10_nInsPerBag_10,5,6,-3.7323865690527818
1095,nBag_25_nFeat_10_nInsPerBag_10,5,7,-3.153007501807662
1096,nBag_25_nFeat_10_nInsPerBag_10,5,8,-2.8757160046095427
1097,nBag_25_nFeat_10_nInsPerBag_10,5,9,-3.616784003460384
1098,nBag_25_nFeat_10_nInsPerBag_10,6,1,-3.4722410520607356
